A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/1.html.
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/1.html applies to these and all data available from the Mission China air quality monitoring program.

Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Beijing,PM2.5,2010-02-14 08:00,2010,2,14,8,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-14 09:00,2010,2,14,9,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-14 10:00,2010,2,14,10,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-14 11:00,2010,2,14,11,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-14 12:00,2010,2,14,12,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-14 13:00,2010,2,14,13,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-14 14:00,2010,2,14,14,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-14 15:00,2010,2,14,15,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-14 16:00,2010,2,14,16,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-14 17:00,2010,2,14,17,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-14 18:00,2010,2,14,18,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-14 19:00,2010,2,14,19,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-14 20:00,2010,2,14,20,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-14 21:00,2010,2,14,21,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-14 22:00,2010,2,14,22,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-14 23:00,2010,2,14,23,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 00:00,2010,2,15,0,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 01:00,2010,2,15,1,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 02:00,2010,2,15,2,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 03:00,2010,2,15,3,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 04:00,2010,2,15,4,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 05:00,2010,2,15,5,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 06:00,2010,2,15,6,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 07:00,2010,2,15,7,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 08:00,2010,2,15,8,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 09:00,2010,2,15,9,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 10:00,2010,2,15,10,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 11:00,2010,2,15,11,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 12:00,2010,2,15,12,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 13:00,2010,2,15,13,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 14:00,2010,2,15,14,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 15:00,2010,2,15,15,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 16:00,2010,2,15,16,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 17:00,2010,2,15,17,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 18:00,2010,2,15,18,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 19:00,2010,2,15,19,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 20:00,2010,2,15,20,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 21:00,2010,2,15,21,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 22:00,2010,2,15,22,116,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-15 23:00,2010,2,15,23,146,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 00:00,2010,2,16,0,113,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 01:00,2010,2,16,1,91,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 02:00,2010,2,16,2,70,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 03:00,2010,2,16,3,65,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 04:00,2010,2,16,4,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 05:00,2010,2,16,5,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 06:00,2010,2,16,6,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 07:00,2010,2,16,7,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 08:00,2010,2,16,8,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 09:00,2010,2,16,9,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 10:00,2010,2,16,10,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 11:00,2010,2,16,11,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 12:00,2010,2,16,12,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 13:00,2010,2,16,13,79,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 14:00,2010,2,16,14,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 15:00,2010,2,16,15,118,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 16:00,2010,2,16,16,140,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 17:00,2010,2,16,17,159,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 18:00,2010,2,16,18,161,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 19:00,2010,2,16,19,167,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 20:00,2010,2,16,20,178,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 21:00,2010,2,16,21,192,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 22:00,2010,2,16,22,198,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-16 23:00,2010,2,16,23,207,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 00:00,2010,2,17,0,237,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 01:00,2010,2,17,1,247,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 02:00,2010,2,17,2,227,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 03:00,2010,2,17,3,176,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 04:00,2010,2,17,4,113,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 05:00,2010,2,17,5,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 06:00,2010,2,17,6,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 07:00,2010,2,17,7,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 08:00,2010,2,17,8,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 09:00,2010,2,17,9,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 10:00,2010,2,17,10,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 11:00,2010,2,17,11,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 12:00,2010,2,17,12,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 13:00,2010,2,17,13,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 14:00,2010,2,17,14,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 15:00,2010,2,17,15,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 16:00,2010,2,17,16,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 17:00,2010,2,17,17,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 18:00,2010,2,17,18,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 19:00,2010,2,17,19,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 20:00,2010,2,17,20,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 21:00,2010,2,17,21,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 22:00,2010,2,17,22,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-17 23:00,2010,2,17,23,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 00:00,2010,2,18,0,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 01:00,2010,2,18,1,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 02:00,2010,2,18,2,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 03:00,2010,2,18,3,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 04:00,2010,2,18,4,70,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 05:00,2010,2,18,5,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 06:00,2010,2,18,6,77,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 07:00,2010,2,18,7,87,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 08:00,2010,2,18,8,107,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 09:00,2010,2,18,9,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 10:00,2010,2,18,10,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 11:00,2010,2,18,11,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 12:00,2010,2,18,12,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 13:00,2010,2,18,13,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 14:00,2010,2,18,14,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 15:00,2010,2,18,15,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 16:00,2010,2,18,16,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 17:00,2010,2,18,17,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 18:00,2010,2,18,18,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 19:00,2010,2,18,19,115,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 20:00,2010,2,18,20,265,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 21:00,2010,2,18,21,236,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 22:00,2010,2,18,22,296,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-18 23:00,2010,2,18,23,159,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 00:00,2010,2,19,0,119,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 01:00,2010,2,19,1,115,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 02:00,2010,2,19,2,168,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 03:00,2010,2,19,3,177,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 04:00,2010,2,19,4,191,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 05:00,2010,2,19,5,185,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 06:00,2010,2,19,6,157,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 07:00,2010,2,19,7,114,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 08:00,2010,2,19,8,117,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 09:00,2010,2,19,9,112,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 10:00,2010,2,19,10,107,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 11:00,2010,2,19,11,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 12:00,2010,2,19,12,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 13:00,2010,2,19,13,82,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 14:00,2010,2,19,14,58,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 15:00,2010,2,19,15,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 16:00,2010,2,19,16,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 17:00,2010,2,19,17,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 18:00,2010,2,19,18,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 19:00,2010,2,19,19,65,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 20:00,2010,2,19,20,101,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 21:00,2010,2,19,21,146,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 22:00,2010,2,19,22,165,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-19 23:00,2010,2,19,23,205,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 00:00,2010,2,20,0,191,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 01:00,2010,2,20,1,204,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 02:00,2010,2,20,2,190,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 03:00,2010,2,20,3,174,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 04:00,2010,2,20,4,144,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 05:00,2010,2,20,5,120,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 06:00,2010,2,20,6,122,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 07:00,2010,2,20,7,152,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 08:00,2010,2,20,8,158,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 09:00,2010,2,20,9,178,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 10:00,2010,2,20,10,184,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 11:00,2010,2,20,11,184,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 12:00,2010,2,20,12,185,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 13:00,2010,2,20,13,175,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 14:00,2010,2,20,14,165,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 15:00,2010,2,20,15,150,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 16:00,2010,2,20,16,163,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 17:00,2010,2,20,17,172,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 18:00,2010,2,20,18,184,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 19:00,2010,2,20,19,178,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 20:00,2010,2,20,20,211,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 21:00,2010,2,20,21,213,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 22:00,2010,2,20,22,282,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-20 23:00,2010,2,20,23,261,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 00:00,2010,2,21,0,215,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 01:00,2010,2,21,1,233,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 02:00,2010,2,21,2,235,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 03:00,2010,2,21,3,214,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 04:00,2010,2,21,4,205,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 05:00,2010,2,21,5,206,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 06:00,2010,2,21,6,220,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 07:00,2010,2,21,7,191,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 08:00,2010,2,21,8,189,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 09:00,2010,2,21,9,109,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 10:00,2010,2,21,10,65,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 11:00,2010,2,21,11,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 12:00,2010,2,21,12,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 13:00,2010,2,21,13,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 14:00,2010,2,21,14,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 15:00,2010,2,21,15,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 16:00,2010,2,21,16,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 17:00,2010,2,21,17,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 18:00,2010,2,21,18,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 19:00,2010,2,21,19,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 20:00,2010,2,21,20,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 21:00,2010,2,21,21,117,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 22:00,2010,2,21,22,154,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-21 23:00,2010,2,21,23,154,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 00:00,2010,2,22,0,136,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 01:00,2010,2,22,1,143,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 02:00,2010,2,22,2,132,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 03:00,2010,2,22,3,100,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 04:00,2010,2,22,4,89,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 05:00,2010,2,22,5,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 06:00,2010,2,22,6,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 07:00,2010,2,22,7,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 08:00,2010,2,22,8,92,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 09:00,2010,2,22,9,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 10:00,2010,2,22,10,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 11:00,2010,2,22,11,60,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 12:00,2010,2,22,12,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 13:00,2010,2,22,13,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 14:00,2010,2,22,14,79,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 15:00,2010,2,22,15,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 16:00,2010,2,22,16,92,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 17:00,2010,2,22,17,100,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 18:00,2010,2,22,18,95,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 19:00,2010,2,22,19,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 20:00,2010,2,22,20,95,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 21:00,2010,2,22,21,87,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 22:00,2010,2,22,22,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-22 23:00,2010,2,22,23,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 00:00,2010,2,23,0,111,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 01:00,2010,2,23,1,104,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 02:00,2010,2,23,2,129,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 03:00,2010,2,23,3,117,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 04:00,2010,2,23,4,105,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 05:00,2010,2,23,5,112,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 06:00,2010,2,23,6,130,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 07:00,2010,2,23,7,134,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 08:00,2010,2,23,8,136,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 09:00,2010,2,23,9,142,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 10:00,2010,2,23,10,150,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 11:00,2010,2,23,11,148,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 12:00,2010,2,23,12,160,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 13:00,2010,2,23,13,179,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 14:00,2010,2,23,14,183,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 15:00,2010,2,23,15,191,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 16:00,2010,2,23,16,195,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 17:00,2010,2,23,17,196,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 18:00,2010,2,23,18,218,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 19:00,2010,2,23,19,246,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 20:00,2010,2,23,20,264,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 21:00,2010,2,23,21,274,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 22:00,2010,2,23,22,282,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-23 23:00,2010,2,23,23,283,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 00:00,2010,2,24,0,242,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 01:00,2010,2,24,1,227,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 02:00,2010,2,24,2,223,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 03:00,2010,2,24,3,227,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 04:00,2010,2,24,4,227,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 05:00,2010,2,24,5,237,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 06:00,2010,2,24,6,243,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 07:00,2010,2,24,7,262,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 08:00,2010,2,24,8,296,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 09:00,2010,2,24,9,301,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 10:00,2010,2,24,10,302,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 11:00,2010,2,24,11,311,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 12:00,2010,2,24,12,307,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 13:00,2010,2,24,13,312,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 14:00,2010,2,24,14,298,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 15:00,2010,2,24,15,292,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 16:00,2010,2,24,16,299,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 17:00,2010,2,24,17,353,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 18:00,2010,2,24,18,368,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 19:00,2010,2,24,19,309,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 20:00,2010,2,24,20,284,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 21:00,2010,2,24,21,244,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 22:00,2010,2,24,22,218,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-24 23:00,2010,2,24,23,164,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 00:00,2010,2,25,0,153,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 01:00,2010,2,25,1,135,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 02:00,2010,2,25,2,134,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 03:00,2010,2,25,3,139,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 04:00,2010,2,25,4,148,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 05:00,2010,2,25,5,210,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 06:00,2010,2,25,6,218,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 07:00,2010,2,25,7,253,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 08:00,2010,2,25,8,266,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 09:00,2010,2,25,9,241,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 10:00,2010,2,25,10,235,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 11:00,2010,2,25,11,237,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 12:00,2010,2,25,12,248,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 13:00,2010,2,25,13,180,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 14:00,2010,2,25,14,176,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 15:00,2010,2,25,15,165,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 16:00,2010,2,25,16,138,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 17:00,2010,2,25,17,136,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 18:00,2010,2,25,18,136,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 19:00,2010,2,25,19,130,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 20:00,2010,2,25,20,118,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 21:00,2010,2,25,21,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 22:00,2010,2,25,22,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-25 23:00,2010,2,25,23,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-26 00:00,2010,2,26,0,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,2010-02-26 01:00,2010,2,26,1,46,µg/m³,1 Hr,Valid
