A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/1.html.
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/1.html applies to these and all data available from the Mission China air quality monitoring program.

Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Beijing,PM2.5,2014-04-20 23:00,2014,4,20,23,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 00:00,2014,4,21,0,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 01:00,2014,4,21,1,91,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 02:00,2014,4,21,2,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 03:00,2014,4,21,3,91,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 04:00,2014,4,21,4,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 05:00,2014,4,21,5,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 06:00,2014,4,21,6,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 07:00,2014,4,21,7,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 08:00,2014,4,21,8,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 09:00,2014,4,21,9,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 10:00,2014,4,21,10,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 11:00,2014,4,21,11,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 12:00,2014,4,21,12,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 13:00,2014,4,21,13,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 14:00,2014,4,21,14,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 15:00,2014,4,21,15,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 16:00,2014,4,21,16,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 17:00,2014,4,21,17,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 18:00,2014,4,21,18,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 19:00,2014,4,21,19,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 20:00,2014,4,21,20,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 21:00,2014,4,21,21,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 22:00,2014,4,21,22,68,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-21 23:00,2014,4,21,23,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 00:00,2014,4,22,0,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 01:00,2014,4,22,1,106,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 02:00,2014,4,22,2,102,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 03:00,2014,4,22,3,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 04:00,2014,4,22,4,65,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 05:00,2014,4,22,5,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 06:00,2014,4,22,6,68,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 07:00,2014,4,22,7,104,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 08:00,2014,4,22,8,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 09:00,2014,4,22,9,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 10:00,2014,4,22,10,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 11:00,2014,4,22,11,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 12:00,2014,4,22,12,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 13:00,2014,4,22,13,170,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 14:00,2014,4,22,14,87,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 15:00,2014,4,22,15,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 16:00,2014,4,22,16,107,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 17:00,2014,4,22,17,105,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 18:00,2014,4,22,18,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 19:00,2014,4,22,19,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 20:00,2014,4,22,20,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 21:00,2014,4,22,21,60,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 22:00,2014,4,22,22,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-22 23:00,2014,4,22,23,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 00:00,2014,4,23,0,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 01:00,2014,4,23,1,88,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 02:00,2014,4,23,2,98,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 03:00,2014,4,23,3,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 04:00,2014,4,23,4,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 05:00,2014,4,23,5,108,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 06:00,2014,4,23,6,129,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 07:00,2014,4,23,7,136,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 08:00,2014,4,23,8,151,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 09:00,2014,4,23,9,162,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 10:00,2014,4,23,10,164,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 11:00,2014,4,23,11,174,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 12:00,2014,4,23,12,185,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 13:00,2014,4,23,13,168,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 14:00,2014,4,23,14,154,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 15:00,2014,4,23,15,143,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 16:00,2014,4,23,16,139,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 17:00,2014,4,23,17,126,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 18:00,2014,4,23,18,98,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 19:00,2014,4,23,19,101,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 20:00,2014,4,23,20,71,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 21:00,2014,4,23,21,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 22:00,2014,4,23,22,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-23 23:00,2014,4,23,23,82,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 00:00,2014,4,24,0,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 01:00,2014,4,24,1,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 02:00,2014,4,24,2,89,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 03:00,2014,4,24,3,91,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 04:00,2014,4,24,4,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 05:00,2014,4,24,5,107,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 06:00,2014,4,24,6,109,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 07:00,2014,4,24,7,112,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 08:00,2014,4,24,8,119,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 09:00,2014,4,24,9,122,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 10:00,2014,4,24,10,125,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 11:00,2014,4,24,11,121,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 12:00,2014,4,24,12,128,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 13:00,2014,4,24,13,135,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 14:00,2014,4,24,14,136,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 15:00,2014,4,24,15,121,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 16:00,2014,4,24,16,117,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 17:00,2014,4,24,17,105,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 18:00,2014,4,24,18,100,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 19:00,2014,4,24,19,117,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 20:00,2014,4,24,20,118,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 21:00,2014,4,24,21,121,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 22:00,2014,4,24,22,140,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-24 23:00,2014,4,24,23,139,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 00:00,2014,4,25,0,136,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 01:00,2014,4,25,1,143,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 02:00,2014,4,25,2,155,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 03:00,2014,4,25,3,141,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 04:00,2014,4,25,4,110,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 05:00,2014,4,25,5,118,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 06:00,2014,4,25,6,124,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 07:00,2014,4,25,7,135,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 08:00,2014,4,25,8,156,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 09:00,2014,4,25,9,163,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 10:00,2014,4,25,10,167,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 11:00,2014,4,25,11,169,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 12:00,2014,4,25,12,177,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 13:00,2014,4,25,13,131,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 14:00,2014,4,25,14,102,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 15:00,2014,4,25,15,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 16:00,2014,4,25,16,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 17:00,2014,4,25,17,112,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 18:00,2014,4,25,18,101,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 19:00,2014,4,25,19,101,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 20:00,2014,4,25,20,104,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 21:00,2014,4,25,21,92,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 22:00,2014,4,25,22,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-25 23:00,2014,4,25,23,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 00:00,2014,4,26,0,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 01:00,2014,4,26,1,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 02:00,2014,4,26,2,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 03:00,2014,4,26,3,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 04:00,2014,4,26,4,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 05:00,2014,4,26,5,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 06:00,2014,4,26,6,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 07:00,2014,4,26,7,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 08:00,2014,4,26,8,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 09:00,2014,4,26,9,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 10:00,2014,4,26,10,61,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 11:00,2014,4,26,11,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 12:00,2014,4,26,12,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 13:00,2014,4,26,13,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 14:00,2014,4,26,14,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 15:00,2014,4,26,15,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 16:00,2014,4,26,16,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 17:00,2014,4,26,17,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 18:00,2014,4,26,18,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 19:00,2014,4,26,19,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 20:00,2014,4,26,20,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 21:00,2014,4,26,21,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 22:00,2014,4,26,22,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-26 23:00,2014,4,26,23,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 00:00,2014,4,27,0,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 01:00,2014,4,27,1,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 02:00,2014,4,27,2,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 03:00,2014,4,27,3,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 04:00,2014,4,27,4,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 05:00,2014,4,27,5,58,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 06:00,2014,4,27,6,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 07:00,2014,4,27,7,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 08:00,2014,4,27,8,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 09:00,2014,4,27,9,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 10:00,2014,4,27,10,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 11:00,2014,4,27,11,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 12:00,2014,4,27,12,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 13:00,2014,4,27,13,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 14:00,2014,4,27,14,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 15:00,2014,4,27,15,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 16:00,2014,4,27,16,77,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 17:00,2014,4,27,17,135,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 18:00,2014,4,27,18,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 19:00,2014,4,27,19,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 20:00,2014,4,27,20,98,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 21:00,2014,4,27,21,116,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 22:00,2014,4,27,22,106,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-27 23:00,2014,4,27,23,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 00:00,2014,4,28,0,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 01:00,2014,4,28,1,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 02:00,2014,4,28,2,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 03:00,2014,4,28,3,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 04:00,2014,4,28,4,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 05:00,2014,4,28,5,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 06:00,2014,4,28,6,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 07:00,2014,4,28,7,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 08:00,2014,4,28,8,106,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 09:00,2014,4,28,9,132,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 10:00,2014,4,28,10,101,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 11:00,2014,4,28,11,68,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 12:00,2014,4,28,12,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 13:00,2014,4,28,13,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 14:00,2014,4,28,14,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 15:00,2014,4,28,15,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 16:00,2014,4,28,16,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 17:00,2014,4,28,17,58,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 18:00,2014,4,28,18,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 19:00,2014,4,28,19,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 20:00,2014,4,28,20,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 21:00,2014,4,28,21,105,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 22:00,2014,4,28,22,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-28 23:00,2014,4,28,23,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 00:00,2014,4,29,0,92,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 01:00,2014,4,29,1,93,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 02:00,2014,4,29,2,105,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 03:00,2014,4,29,3,94,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 04:00,2014,4,29,4,91,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 05:00,2014,4,29,5,83,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 06:00,2014,4,29,6,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 07:00,2014,4,29,7,113,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 08:00,2014,4,29,8,121,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 09:00,2014,4,29,9,136,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 10:00,2014,4,29,10,132,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 11:00,2014,4,29,11,133,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 12:00,2014,4,29,12,136,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 13:00,2014,4,29,13,111,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 14:00,2014,4,29,14,106,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 15:00,2014,4,29,15,104,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 16:00,2014,4,29,16,98,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 17:00,2014,4,29,17,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 18:00,2014,4,29,18,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 19:00,2014,4,29,19,95,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 20:00,2014,4,29,20,105,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 21:00,2014,4,29,21,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 22:00,2014,4,29,22,102,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-29 23:00,2014,4,29,23,103,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 00:00,2014,4,30,0,89,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 01:00,2014,4,30,1,89,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 02:00,2014,4,30,2,94,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 03:00,2014,4,30,3,97,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 04:00,2014,4,30,4,100,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 05:00,2014,4,30,5,111,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 06:00,2014,4,30,6,115,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 07:00,2014,4,30,7,146,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 08:00,2014,4,30,8,156,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 09:00,2014,4,30,9,221,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 10:00,2014,4,30,10,170,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 11:00,2014,4,30,11,135,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 12:00,2014,4,30,12,98,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 13:00,2014,4,30,13,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 14:00,2014,4,30,14,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 15:00,2014,4,30,15,79,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 16:00,2014,4,30,16,153,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 17:00,2014,4,30,17,119,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 18:00,2014,4,30,18,94,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 19:00,2014,4,30,19,91,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 20:00,2014,4,30,20,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 21:00,2014,4,30,21,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 22:00,2014,4,30,22,87,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-04-30 23:00,2014,4,30,23,94,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 00:00,2014,5,1,0,97,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 01:00,2014,5,1,1,107,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 02:00,2014,5,1,2,112,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 03:00,2014,5,1,3,152,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 04:00,2014,5,1,4,129,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 05:00,2014,5,1,5,135,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 06:00,2014,5,1,6,135,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 07:00,2014,5,1,7,150,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 08:00,2014,5,1,8,162,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 09:00,2014,5,1,9,155,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 10:00,2014,5,1,10,143,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 11:00,2014,5,1,11,144,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 12:00,2014,5,1,12,158,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 13:00,2014,5,1,13,202,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 14:00,2014,5,1,14,143,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 15:00,2014,5,1,15,147,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 16:00,2014,5,1,16,136,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 17:00,2014,5,1,17,130,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 18:00,2014,5,1,18,68,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 19:00,2014,5,1,19,113,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 20:00,2014,5,1,20,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 21:00,2014,5,1,21,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 22:00,2014,5,1,22,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-01 23:00,2014,5,1,23,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-02 00:00,2014,5,2,0,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-02 01:00,2014,5,2,1,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-02 02:00,2014,5,2,2,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-02 03:00,2014,5,2,3,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-02 04:00,2014,5,2,4,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-02 05:00,2014,5,2,5,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-02 06:00,2014,5,2,6,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-02 07:00,2014,5,2,7,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-02 08:00,2014,5,2,8,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-02 09:00,2014,5,2,9,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-02 10:00,2014,5,2,10,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-02 11:00,2014,5,2,11,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-02 12:00,2014,5,2,12,60,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-02 13:00,2014,5,2,13,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-02 14:00,2014,5,2,14,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-02 15:00,2014,5,2,15,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,2014-05-02 16:00,2014,5,2,16,32,µg/m³,1 Hr,Valid
