A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/1.html.
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/1.html applies to these and all data available from the Mission China air quality monitoring program.

Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Beijing,PM2.5,2011-02-14 14:00,2011,2,14,14,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-14 15:00,2011,2,14,15,53,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-14 16:00,2011,2,14,16,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-14 17:00,2011,2,14,17,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-14 18:00,2011,2,14,18,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-14 19:00,2011,2,14,19,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-14 20:00,2011,2,14,20,61,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-14 21:00,2011,2,14,21,77,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-14 22:00,2011,2,14,22,89,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-14 23:00,2011,2,14,23,102,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 00:00,2011,2,15,0,125,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 01:00,2011,2,15,1,154,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 02:00,2011,2,15,2,153,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 03:00,2011,2,15,3,122,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 04:00,2011,2,15,4,113,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 05:00,2011,2,15,5,138,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 06:00,2011,2,15,6,125,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 07:00,2011,2,15,7,117,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 08:00,2011,2,15,8,152,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 09:00,2011,2,15,9,181,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 10:00,2011,2,15,10,214,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 11:00,2011,2,15,11,233,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 12:00,2011,2,15,12,252,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 13:00,2011,2,15,13,274,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 14:00,2011,2,15,14,248,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 15:00,2011,2,15,15,216,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 16:00,2011,2,15,16,209,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 17:00,2011,2,15,17,213,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 18:00,2011,2,15,18,254,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 19:00,2011,2,15,19,301,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 20:00,2011,2,15,20,298,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 21:00,2011,2,15,21,331,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 22:00,2011,2,15,22,328,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-15 23:00,2011,2,15,23,335,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 00:00,2011,2,16,0,312,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 01:00,2011,2,16,1,299,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 02:00,2011,2,16,2,294,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 03:00,2011,2,16,3,277,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 04:00,2011,2,16,4,281,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 05:00,2011,2,16,5,267,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 06:00,2011,2,16,6,269,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 07:00,2011,2,16,7,258,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 08:00,2011,2,16,8,263,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 09:00,2011,2,16,9,285,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 10:00,2011,2,16,10,282,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 11:00,2011,2,16,11,281,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 12:00,2011,2,16,12,292,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 13:00,2011,2,16,13,289,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 14:00,2011,2,16,14,272,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 15:00,2011,2,16,15,234,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 16:00,2011,2,16,16,214,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 17:00,2011,2,16,17,192,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 18:00,2011,2,16,18,211,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 19:00,2011,2,16,19,240,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 20:00,2011,2,16,20,249,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 21:00,2011,2,16,21,278,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 22:00,2011,2,16,22,279,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-16 23:00,2011,2,16,23,294,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 00:00,2011,2,17,0,327,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 01:00,2011,2,17,1,328,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 02:00,2011,2,17,2,316,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 03:00,2011,2,17,3,315,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 04:00,2011,2,17,4,273,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 05:00,2011,2,17,5,254,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 06:00,2011,2,17,6,226,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 07:00,2011,2,17,7,237,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 08:00,2011,2,17,8,224,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 09:00,2011,2,17,9,234,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 10:00,2011,2,17,10,195,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 11:00,2011,2,17,11,104,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 12:00,2011,2,17,12,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 13:00,2011,2,17,13,53,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 14:00,2011,2,17,14,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 15:00,2011,2,17,15,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 16:00,2011,2,17,16,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 17:00,2011,2,17,17,53,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 18:00,2011,2,17,18,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 19:00,2011,2,17,19,188,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 20:00,2011,2,17,20,288,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 21:00,2011,2,17,21,404,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 22:00,2011,2,17,22,422,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-17 23:00,2011,2,17,23,411,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 00:00,2011,2,18,0,345,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 01:00,2011,2,18,1,353,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 02:00,2011,2,18,2,399,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 03:00,2011,2,18,3,384,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 04:00,2011,2,18,4,282,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 05:00,2011,2,18,5,88,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 06:00,2011,2,18,6,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 07:00,2011,2,18,7,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 08:00,2011,2,18,8,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 09:00,2011,2,18,9,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 10:00,2011,2,18,10,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 11:00,2011,2,18,11,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 12:00,2011,2,18,12,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 13:00,2011,2,18,13,101,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 14:00,2011,2,18,14,127,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 15:00,2011,2,18,15,140,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 16:00,2011,2,18,16,206,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 17:00,2011,2,18,17,226,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 18:00,2011,2,18,18,203,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 19:00,2011,2,18,19,240,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 20:00,2011,2,18,20,258,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 21:00,2011,2,18,21,262,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 22:00,2011,2,18,22,260,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-18 23:00,2011,2,18,23,264,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 00:00,2011,2,19,0,274,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 01:00,2011,2,19,1,253,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 02:00,2011,2,19,2,283,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 03:00,2011,2,19,3,259,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 04:00,2011,2,19,4,140,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 05:00,2011,2,19,5,120,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 06:00,2011,2,19,6,154,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 07:00,2011,2,19,7,166,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 08:00,2011,2,19,8,144,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 09:00,2011,2,19,9,138,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 10:00,2011,2,19,10,131,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 11:00,2011,2,19,11,113,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 12:00,2011,2,19,12,92,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 13:00,2011,2,19,13,127,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 14:00,2011,2,19,14,127,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 15:00,2011,2,19,15,131,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 16:00,2011,2,19,16,153,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 17:00,2011,2,19,17,174,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 18:00,2011,2,19,18,221,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 19:00,2011,2,19,19,264,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 20:00,2011,2,19,20,273,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 21:00,2011,2,19,21,273,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 22:00,2011,2,19,22,268,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-19 23:00,2011,2,19,23,288,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 00:00,2011,2,20,0,297,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 01:00,2011,2,20,1,300,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 02:00,2011,2,20,2,355,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 03:00,2011,2,20,3,342,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 04:00,2011,2,20,4,202,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 05:00,2011,2,20,5,130,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 06:00,2011,2,20,6,108,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 07:00,2011,2,20,7,113,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 08:00,2011,2,20,8,126,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 09:00,2011,2,20,9,156,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 10:00,2011,2,20,10,282,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 11:00,2011,2,20,11,379,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 12:00,2011,2,20,12,437,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 13:00,2011,2,20,13,477,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 14:00,2011,2,20,14,510,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 15:00,2011,2,20,15,526,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 16:00,2011,2,20,16,492,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 17:00,2011,2,20,17,472,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 18:00,2011,2,20,18,474,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 19:00,2011,2,20,19,482,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 20:00,2011,2,20,20,482,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 21:00,2011,2,20,21,477,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 22:00,2011,2,20,22,480,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-20 23:00,2011,2,20,23,527,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 00:00,2011,2,21,0,486,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 01:00,2011,2,21,1,493,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 02:00,2011,2,21,2,515,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 03:00,2011,2,21,3,595,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 04:00,2011,2,21,4,563,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 05:00,2011,2,21,5,563,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 06:00,2011,2,21,6,528,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 07:00,2011,2,21,7,515,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 08:00,2011,2,21,8,495,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 09:00,2011,2,21,9,486,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 10:00,2011,2,21,10,508,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 11:00,2011,2,21,11,464,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 12:00,2011,2,21,12,430,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 13:00,2011,2,21,13,452,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 14:00,2011,2,21,14,489,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 15:00,2011,2,21,15,477,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 16:00,2011,2,21,16,425,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 17:00,2011,2,21,17,407,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 18:00,2011,2,21,18,498,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 19:00,2011,2,21,19,492,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 20:00,2011,2,21,20,492,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 21:00,2011,2,21,21,476,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 22:00,2011,2,21,22,478,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-21 23:00,2011,2,21,23,499,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 00:00,2011,2,22,0,489,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 01:00,2011,2,22,1,494,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 02:00,2011,2,22,2,481,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 03:00,2011,2,22,3,445,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 04:00,2011,2,22,4,431,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 05:00,2011,2,22,5,423,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 06:00,2011,2,22,6,457,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 07:00,2011,2,22,7,434,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 08:00,2011,2,22,8,391,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 09:00,2011,2,22,9,347,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 10:00,2011,2,22,10,292,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 11:00,2011,2,22,11,343,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 12:00,2011,2,22,12,322,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 13:00,2011,2,22,13,360,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 14:00,2011,2,22,14,376,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 15:00,2011,2,22,15,369,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 16:00,2011,2,22,16,354,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 17:00,2011,2,22,17,335,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 18:00,2011,2,22,18,394,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 19:00,2011,2,22,19,397,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 20:00,2011,2,22,20,395,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 21:00,2011,2,22,21,401,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 22:00,2011,2,22,22,406,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-22 23:00,2011,2,22,23,399,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 00:00,2011,2,23,0,373,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 01:00,2011,2,23,1,396,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 02:00,2011,2,23,2,461,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 03:00,2011,2,23,3,455,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 04:00,2011,2,23,4,415,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 05:00,2011,2,23,5,406,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 06:00,2011,2,23,6,421,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 07:00,2011,2,23,7,420,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 08:00,2011,2,23,8,393,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 09:00,2011,2,23,9,389,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 10:00,2011,2,23,10,401,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 11:00,2011,2,23,11,403,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 12:00,2011,2,23,12,406,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 13:00,2011,2,23,13,469,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 14:00,2011,2,23,14,409,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 15:00,2011,2,23,15,397,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 16:00,2011,2,23,16,387,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 17:00,2011,2,23,17,396,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 18:00,2011,2,23,18,436,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 19:00,2011,2,23,19,470,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 20:00,2011,2,23,20,451,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 21:00,2011,2,23,21,436,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 22:00,2011,2,23,22,411,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-23 23:00,2011,2,23,23,418,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 00:00,2011,2,24,0,424,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 01:00,2011,2,24,1,413,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 02:00,2011,2,24,2,404,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 03:00,2011,2,24,3,397,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 04:00,2011,2,24,4,285,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 05:00,2011,2,24,5,215,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 06:00,2011,2,24,6,136,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 07:00,2011,2,24,7,119,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 08:00,2011,2,24,8,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 09:00,2011,2,24,9,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 10:00,2011,2,24,10,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 11:00,2011,2,24,11,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 12:00,2011,2,24,12,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 13:00,2011,2,24,13,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 14:00,2011,2,24,14,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 15:00,2011,2,24,15,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 16:00,2011,2,24,16,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 17:00,2011,2,24,17,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 18:00,2011,2,24,18,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 19:00,2011,2,24,19,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 20:00,2011,2,24,20,142,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 21:00,2011,2,24,21,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 22:00,2011,2,24,22,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-24 23:00,2011,2,24,23,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 00:00,2011,2,25,0,53,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 01:00,2011,2,25,1,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 02:00,2011,2,25,2,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 03:00,2011,2,25,3,77,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 04:00,2011,2,25,4,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 05:00,2011,2,25,5,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 06:00,2011,2,25,6,106,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 07:00,2011,2,25,7,95,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 08:00,2011,2,25,8,100,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 09:00,2011,2,25,9,98,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 10:00,2011,2,25,10,79,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 11:00,2011,2,25,11,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 12:00,2011,2,25,12,71,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 13:00,2011,2,25,13,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 14:00,2011,2,25,14,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 15:00,2011,2,25,15,53,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 16:00,2011,2,25,16,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 17:00,2011,2,25,17,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 18:00,2011,2,25,18,61,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 19:00,2011,2,25,19,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 20:00,2011,2,25,20,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 21:00,2011,2,25,21,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 22:00,2011,2,25,22,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-25 23:00,2011,2,25,23,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-26 00:00,2011,2,26,0,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-26 01:00,2011,2,26,1,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-26 02:00,2011,2,26,2,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-26 03:00,2011,2,26,3,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-26 04:00,2011,2,26,4,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-26 05:00,2011,2,26,5,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-26 06:00,2011,2,26,6,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,2011-02-26 07:00,2011,2,26,7,58,µg/m³,1 Hr,Valid
